Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785324707,20,POST,/predict,4.250000,0.000000,380,500,580,2300,3900,4300,4500,4800,4800,4800,4800,59,0,440,1439.2273067753226,129.13430004846305,4943.257100065239,223.42372881355934
1785324707,20,,Aggregated,4.375000,0.000000,440,580,2500,3600,4300,4500,4800,4900,4900,4900,4900,61,0,440,1400.261306555056,2.9635000973939896,4943.257100065239,220.52459016393442
1785324708,20,GET,/health,0.222222,0.000000,500,500,500,500,500,500,500,500,500,500,500,3,0,4,168.61336670505503,2.9635000973939896,498.5651000170037,135.0
1785324708,20,POST,/predict,5.000000,0.000000,370,500,580,940,3600,4200,4500,4800,4800,4800,4800,71,0,430,1264.1597732370326,129.13430004846305,4943.257100065239,223.5211267605634
1785324708,20,,Aggregated,5.222222,0.000000,430,550,2100,2700,4300,4500,4800,4900,4900,4900,4900,74,0,410,1219.7457297289795,2.9635000973939896,4943.257100065239,219.93243243243242
1785324709,20,GET,/health,0.200000,0.000000,790,920,920,1100,1100,1100,1100,1100,1100,1100,1100,6,0,500,549.779316682058,2.9635000973939896,1082.6227000216022,135.0
1785324709,20,POST,/predict,5.800000,0.000000,390,510,600,760,3600,4200,4500,4800,4800,4800,4800,79,0,440,1189.1861999940859,129.13430004846305,4943.257100065239,223.50632911392404
1785324709,20,,Aggregated,6.000000,0.000000,450,600,940,2400,4200,4400,4800,4900,4900,4900,4900,85,0,450,1144.051596466178,2.9635000973939896,4943.257100065239,217.25882352941176
1785324710,20,GET,/health,0.200000,0.000000,500,790,920,1100,1200,1200,1200,1200,1200,1200,1200,10,0,420,542.9905400145799,2.9635000973939896,1227.587900008075,135.0
1785324710,20,POST,/predict,7.000000,0.000000,390,500,580,750,2700,4100,4500,4800,4800,4800,4800,90,0,410,1092.9383233305998,129.13430004846305,4943.257100065239,223.5
1785324710,20,,Aggregated,7.200000,0.000000,400,500,660,780,2400,4100,4500,4800,4800,4800,4800,100,0,420,1037.9435449989978,2.9635000973939896,4943.257100065239,214.65
1785324711,20,GET,/health,0.400000,0.000000,500,790,920,1100,1200,1200,1200,1200,1200,1200,1200,10,0,420,542.9905400145799,2.9635000973939896,1227.587900008075,135.0
1785324711,20,POST,/predict,7.700000,0.000000,350,460,530,660,2400,4100,4500,4800,4800,4800,4800,102,0,380,988.5345039177029,129.13430004846305,4943.257100065239,223.52941176470588
1785324711,20,,Aggregated,8.100000,0.000000,360,480,560,750,2300,3900,4300,4500,4800,4800,4800,112,0,380,948.753792854924,2.9635000973939896,4943.257100065239,215.625
1785324712,20,GET,/health,1.000000,0.000000,380,500,920,960,1100,1200,1200,1200,1200,1200,1200,16,0,360,475.5128812539624,2.9635000973939896,1227.587900008075,135.0
1785324712,20,POST,/predict,8.900000,0.000000,300,450,520,600,2300,3900,4300,4500,4800,4800,4800,112,0,340,922.7616535686788,121.91450002137572,4943.257100065239,223.50892857142858
1785324712,20,,Aggregated,9.900000,0.000000,340,450,530,720,2100,3900,4300,4500,4800,4800,4800,128,0,350,866.8555570293393,2.9635000973939896,4943.257100065239,212.4453125
1785324713,20,GET,/health,1.000000,0.000000,380,500,920,960,1100,1200,1200,1200,1200,1200,1200,16,0,360,475.5128812539624,2.9635000973939896,1227.587900008075,135.0
1785324713,20,POST,/predict,10.000000,0.000000,260,350,430,450,550,720,780,940,1000,1000,1000,123,0,300,855.5735487763475,112.17239999677986,4943.257100065239,223.52845528455285
1785324713,20,,Aggregated,11.000000,0.000000,290,370,440,480,720,920,1000,1100,1200,1200,1200,139,0,310,811.8255582701736,2.9635000973939896,4943.257100065239,213.33812949640287
1785324714,20,GET,/health,1.500000,0.000000,350,420,790,920,1100,1200,1200,1200,1200,1200,1200,20,0,340,391.95302999578416,2.9635000973939896,1227.587900008075,135.0
1785324714,20,POST,/predict,11.100000,0.000000,250,310,410,450,580,750,940,1000,1000,1000,1000,133,0,300,807.164147364928,112.17239999677986,4943.257100065239,223.57142857142858
1785324714,20,,Aggregated,12.600000,0.000000,260,340,430,460,720,920,1000,1100,1200,1200,1200,153,0,300,752.888184310138,2.9635000973939896,4943.257100065239,211.99346405228758
1785324715,20,GET,/health,1.600000,0.000000,350,420,790,920,1100,1200,1200,1200,1200,1200,1200,20,0,340,391.95302999578416,2.9635000973939896,1227.587900008075,135.0
1785324715,20,POST,/predict,11.400000,0.000000,240,300,440,460,660,780,940,1000,1000,1000,1000,141,0,300,788.6033170189418,112.17239999677986,4943.257100065239,223.60283687943263
1785324715,20,,Aggregated,13.000000,0.000000,250,340,440,510,750,920,1000,1100,1200,1200,1200,161,0,300,739.3299894384253,2.9635000973939896,4943.257100065239,212.59627329192546
1785324716,20,GET,/health,2.000000,0.000000,350,420,920,960,1200,1700,1700,1700,1700,1700,1700,21,0,350,454.0620571379328,2.9635000973939896,1696.2425999809057,135.0
1785324716,20,POST,/predict,11.000000,0.000000,250,330,450,530,770,910,1000,1500,1500,1500,1500,147,0,300,789.467669384345,112.17239999677986,4943.257100065239,223.58503401360545
1785324716,20,,Aggregated,13.000000,0.000000,260,380,500,600,890,1000,1200,1500,1700,1700,1700,168,0,300,747.5419678535434,2.9635000973939896,4943.257100065239,212.51190476190476
1785324717,20,GET,/health,1.900000,0.000000,360,790,960,1100,1700,2200,2200,2200,2200,2200,2200,23,0,360,606.0059391286062,2.9635000973939896,2236.982300062664,135.0
1785324717,20,POST,/predict,10.500000,0.000000,260,390,500,600,850,1000,1500,1600,1600,1600,1600,153,0,300,799.4862130700056,112.17239999677986,4943.257100065239,223.56209150326796
1785324717,20,,Aggregated,12.400000,0.000000,290,410,600,760,1000,1500,1700,2200,2200,2200,2200,176,0,310,774.2018590890274,2.9635000973939896,4943.257100065239,211.98863636363637
1785324718,20,GET,/health,1.800000,0.000000,380,960,1200,1700,2200,3000,3000,3000,3000,3000,3000,24,0,360,704.8829166645495,2.9635000973939896,2979.053399991244,135.0
1785324718,20,POST,/predict,10.000000,0.000000,260,410,720,770,1000,1500,1800,2000,2000,2000,2000,159,0,330,821.4677257848458,112.17239999677986,4943.257100065239,223.55974842767296
1785324718,20,,Aggregated,11.800000,0.000000,290,420,760,850,1200,1700,2200,2200,3000,3000,3000,183,0,350,806.1779147526759,2.9635000973939896,4943.257100065239,211.94535519125682
1785324719,20,GET,/health,2.100000,0.000000,380,960,1100,1200,2200,2200,3000,3000,3000,3000,3000,25,0,380,717.4503479944542,2.9635000973939896,2979.053399991244,135.0
1785324719,20,POST,/predict,9.300000,0.000000,260,440,720,850,1500,1600,2000,2100,2100,2100,2100,168,0,340,823.492375000136,112.17239999677986,4943.257100065239,223.54166666666666
1785324719,20,,Aggregated,11.400000,0.000000,280,500,790,960,1500,2000,2200,3000,3000,3000,3000,193,0,360,809.7563611392965,2.9635000973939896,4943.257100065239,212.07253886010363
1785324720,20,GET,/health,2.100000,0.000000,960,1000,1700,2200,2600,3000,3000,3000,3000,3000,3000,28,0,420,815.6829607115859,2.9635000973939896,2979.053399991244,135.0
1785324720,20,POST,/predict,8.700000,0.000000,330,720,890,1100,1500,1700,2000,2100,2100,2100,2100,175,0,370,832.3663445715127,112.17239999677986,4943.257100065239,223.53714285714287
1785324720,20,,Aggregated,10.800000,0.000000,370,780,1000,1200,1600,2100,2600,3000,3000,3000,3000,203,0,380,830.0651881770401,2.9635000973939896,4943.257100065239,211.32512315270935
1785324721,20,GET,/health,2.100000,0.000000,1000,1700,2200,2200,2600,3000,3000,3000,3000,3000,3000,29,0,420,794.8049413770887,2.9635000973939896,2979.053399991244,135.0
1785324721,20,POST,/predict,8.900000,0.000000,410,720,910,1100,1500,1700,2000,2100,2100,2100,2100,185,0,370,809.7289005414004,112.17239999677986,4943.257100065239,223.55135135135134
1785324721,20,,Aggregated,11.000000,0.000000,500,810,1000,1200,1700,2100,2600,3000,3000,3000,3000,214,0,370,807.7064948602554,2.9635000973939896,4943.257100065239,211.55140186915887
1785324722,20,GET,/health,1.700000,0.000000,1000,1700,2200,2200,2600,3000,3000,3000,3000,3000,3000,30,0,420,797.731476665164,2.9635000973939896,2979.053399991244,135.0
1785324722,20,POST,/predict,8.500000,0.000000,590,790,910,1100,1500,1700,2000,2100,2100,2100,2100,195,0,380,794.6159379491105,112.17239999677986,4943.257100065239,223.53333333333333
1785324722,20,,Aggregated,10.200000,0.000000,630,850,1000,1200,1700,2100,2600,3000,3000,3000,3000,225,0,380,795.031343111251,2.9635000973939896,4943.257100065239,211.7288888888889
1785324723,20,GET,/health,1.900000,0.000000,960,1200,1700,2200,2600,3000,3000,3000,3000,3000,3000,33,0,760,805.9266090894005,2.9635000973939896,2979.053399991244,135.0
1785324723,20,POST,/predict,8.300000,0.000000,590,790,910,1000,1500,1700,2000,2100,2100,2100,2100,207,0,380,773.3906666677365,112.17239999677986,4943.257100065239,223.52173913043478
1785324723,20,,Aggregated,10.200000,0.000000,690,880,1000,1200,1700,2100,2600,3000,3000,3000,3000,240,0,390,777.8643587507153,2.9635000973939896,4943.257100065239,211.35
1785324724,20,GET,/health,1.500000,0.000000,960,1200,1700,2200,2600,3000,3000,3000,3000,3000,3000,37,0,500,740.1118972968009,1.6217000083997846,2979.053399991244,135.0
1785324724,20,POST,/predict,8.200000,0.000000,550,790,910,1100,1500,1700,2000,2100,2100,2100,2100,214,0,370,754.6211934586438,112.17239999677986,4943.257100065239,223.52336448598132
1785324724,20,,Aggregated,9.700000,0.000000,690,850,1000,1200,1600,2100,2600,3000,3000,3000,3000,251,0,380,752.48237290889,1.6217000083997846,4943.257100065239,210.47410358565736
1785324725,20,GET,/health,1.600000,0.000000,880,1000,1200,1700,2200,2600,3000,3000,3000,3000,3000,41,0,400,691.0753268322612,1.6217000083997846,2979.053399991244,135.0
1785324725,20,POST,/predict,8.200000,0.000000,470,720,810,1000,1500,1700,2000,2100,2100,2100,2100,224,0,340,732.00320446527,112.17239999677986,4943.257100065239,223.55803571428572
1785324725,20,,Aggregated,9.800000,0.000000,520,780,960,1100,1600,2100,2600,3000,3000,3000,3000,265,0,360,725.6709667937479,1.6217000083997846,4943.257100065239,209.8566037735849
1785324726,20,GET,/health,1.700000,0.000000,880,1000,1200,1700,2200,2600,3000,3000,3000,3000,3000,42,0,380,676.8267690508981,1.6217000083997846,2979.053399991244,135.0
1785324726,20,POST,/predict,8.200000,0.000000,420,630,780,810,1200,1600,2000,2100,2100,2100,2100,235,0,350,717.5509600018329,112.17239999677986,4943.257100065239,223.5744680851064
1785324726,20,,Aggregated,9.900000,0.000000,420,690,810,930,1200,1700,2100,2600,3000,3000,3000,277,0,360,711.37617292624,1.6217000083997846,4943.257100065239,210.14440433212997
1785324727,20,GET,/health,2.000000,0.000000,400,880,960,1000,1200,2600,3000,3000,3000,3000,3000,44,0,370,654.602277275196,1.6217000083997846,2979.053399991244,135.0
1785324727,20,POST,/predict,8.200000,0.000000,400,570,720,780,1100,1500,2000,2100,2100,2100,2100,245,0,350,710.0433583703956,112.17239999677986,4943.257100065239,223.57551020408164
1785324727,20,,Aggregated,10.200000,0.000000,400,630,740,830,1200,1600,2100,2600,3000,3000,3000,289,0,360,701.6025017330642,1.6217000083997846,4943.257100065239,210.08996539792386
1785324728,20,GET,/health,2.200000,0.000000,210,400,760,950,1000,1200,2600,2600,2600,2600,2600,50,0,340,589.805114006158,1.6217000083997846,2979.053399991244,135.0
1785324728,20,POST,/predict,8.700000,0.000000,330,510,630,720,930,1200,1700,2100,2100,2100,2100,254,0,330,692.0298448847203,112.17239999677986,4943.257100065239,223.59055118110237
1785324728,20,,Aggregated,10.900000,0.000000,310,470,640,740,940,1200,1700,2100,2600,2600,2600,304,0,330,675.2165667796936,1.6217000083997846,4943.257100065239,209.01973684210526
1785324729,20,GET,/health,2.100000,0.000000,140,300,400,760,950,960,2600,2600,2600,2600,2600,52,0,300,569.606569237434,1.6217000083997846,2979.053399991244,135.0
1785324729,20,POST,/predict,9.200000,0.000000,260,400,470,570,810,930,1200,1700,1700,1700,1700,263,0,310,673.982481371714,112.17239999677986,4943.257100065239,223.574144486692
1785324729,20,,Aggregated,11.300000,0.000000,260,390,470,570,810,940,1200,1700,2600,2600,2600,315,0,310,656.7521720670075,1.6217000083997846,4943.257100065239,208.95238095238096
1785324730,20,GET,/health,2.500000,0.000000,100,300,370,710,880,950,960,960,960,960,960,54,0,300,550.0013888942906,1.6217000083997846,2979.053399991244,135.0
1785324730,20,POST,/predict,9.400000,0.000000,260,350,420,470,730,830,940,1200,1200,1200,1200,276,0,310,654.5862206548918,112.17239999677986,4943.257100065239,223.58333333333334
1785324730,20,,Aggregated,11.900000,0.000000,250,340,410,470,760,880,950,960,1200,1200,1200,330,0,300,637.4723390940661,1.6217000083997846,4943.257100065239,209.0878787878788
1785324731,20,GET,/health,2.700000,0.000000,100,160,370,400,760,950,960,960,960,960,960,54,0,300,550.0013888942906,1.6217000083997846,2979.053399991244,135.0
1785324731,20,POST,/predict,9.400000,0.000000,250,330,390,420,630,830,940,1200,1200,1200,1200,286,0,300,643.9199664351576,112.17239999677986,4943.257100065239,223.5944055944056
1785324731,20,,Aggregated,12.100000,0.000000,240,320,390,410,710,840,950,960,1200,1200,1200,340,0,300,629.0034864727846,1.6217000083997846,4943.257100065239,209.5235294117647
1785324732,20,GET,/health,2.600000,0.000000,93,140,300,300,400,710,760,760,760,760,760,54,0,300,550.0013888942906,1.6217000083997846,2979.053399991244,135.0
1785324732,20,POST,/predict,9.800000,0.000000,250,310,380,410,570,810,940,1200,1200,1200,1200,300,0,300,628.4712756685136,112.17239999677986,4943.257100065239,223.59666666666666
1785324732,20,,Aggregated,12.400000,0.000000,240,290,340,400,570,780,930,940,1200,1200,1200,354,0,300,616.5012929402424,1.6217000083997846,4943.257100065239,210.0819209039548
1785324733,20,GET,/health,2.500000,0.000000,93,140,270,300,370,400,400,400,400,400,400,57,0,270,526.7639157950485,1.6217000083997846,2979.053399991244,135.0
1785324733,20,POST,/predict,9.900000,0.000000,240,290,340,400,570,810,940,1200,1200,1200,1200,306,0,300,619.7570496743996,112.17239999677986,4943.257100065239,223.6143790849673
1785324733,20,,Aggregated,12.400000,0.000000,210,280,320,380,560,780,930,940,1200,1200,1200,363,0,300,605.1548220404519,1.6217000083997846,4943.257100065239,209.69972451790633
